#SampleID,Study,Latitude,Longitude,Environment,WaterOrSediment,LabOrField,IncubationOrCollection,Source,MaterialType,PlasticTypeSpecific,PlasticTypeGeneral,DEPTH,IncubationTime,IncubationGeneral,Temperature,Salinity,Light,CollectionDate,Season,PrimerPair,DNAExtraction
Ob2018s064,Oberbeckmann2018,54.18308,12.0954,aquatic,water,field,collection,water,particleassociated,water,biofilm,0,collection,collection,_17.00,13.45,ambient,04-Sep-14,autumn,515F_806R,phenol_chlorofom
Ob2018s065,Oberbeckmann2018,54.18308,12.0954,aquatic,water,field,collection,water,particleassociated,water,biofilm,0,collection,collection,_17.00,13.45,ambient,04-Sep-14,autumn,515F_806R,phenol_chlorofom
Ob2018s066,Oberbeckmann2018,54.18053,12.08722,aquatic,water,field,collection,water,freeliving,water,planktonic,0,collection,collection,_18.30,13.45,ambient,04-Sep-14,autumn,515F_806R,phenol_chlorofom
Ob2018s067,Oberbeckmann2018,54.18053,12.08722,aquatic,water,field,collection,water,freeliving,water,planktonic,0,collection,collection,_18.30,13.45,ambient,04-Sep-14,autumn,515F_806R,phenol_chlorofom
Ob2018s068,Oberbeckmann2018,54.18053,12.08722,aquatic,water,field,collection,water,particleassociated,water,biofilm,0,collection,collection,_18.30,13.45,ambient,04-Sep-14,autumn,515F_806R,phenol_chlorofom
Ob2018s069,Oberbeckmann2018,54.18053,12.08722,aquatic,water,field,collection,water,particleassociated,water,biofilm,0,collection,collection,_18.30,13.45,ambient,04-Sep-14,autumn,515F_806R,phenol_chlorofom
Ob2018s070,Oberbeckmann2018,54.18053,12.08722,aquatic,water,field,collection,water,particleassociated,water,biofilm,0,collection,collection,_18.30,13.45,ambient,04-Sep-14,autumn,515F_806R,phenol_chlorofom
Ob2018s071,Oberbeckmann2018,54.146199,11.843429,aquatic,water,field,collection,water,rinse_pe,water,planktonic,0,collection,collection,_17.40,14.7,ambient,03-Sep-14,autumn,515F_806R,phenol_chlorofom
Ob2018s072,Oberbeckmann2018,54.146199,11.843429,aquatic,water,field,collection,water,rinse_pe,water,planktonic,0,collection,collection,_17.40,14.7,ambient,03-Sep-14,autumn,515F_806R,phenol_chlorofom
Ob2018s073,Oberbeckmann2018,54.146199,11.843429,aquatic,water,field,collection,water,rinse_pe,water,planktonic,0,collection,collection,_17.40,14.7,ambient,03-Sep-14,autumn,515F_806R,phenol_chlorofom
Ob2018s074,Oberbeckmann2018,54.146199,11.843429,aquatic,water,field,collection,water,particleassociated,water,biofilm,0,collection,collection,_17.40,14.7,ambient,03-Sep-14,autumn,515F_806R,phenol_chlorofom
Ob2018s075,Oberbeckmann2018,54.09725,12.1513,aquatic,water,field,collection,water,rinse_pe,water,planktonic,0,collection,collection,_17.60,6.55,ambient,03-Sep-14,autumn,515F_806R,phenol_chlorofom
Ob2018s076,Oberbeckmann2018,54.09725,12.1513,aquatic,water,field,collection,water,rinse_pe,water,planktonic,0,collection,collection,_17.60,6.55,ambient,03-Sep-14,autumn,515F_806R,phenol_chlorofom
Ob2018s077,Oberbeckmann2018,54.18308,12.0954,aquatic,water,field,collection,water,rinse_pe,water,planktonic,0,collection,collection,_17.00,13.45,ambient,04-Sep-14,autumn,515F_806R,phenol_chlorofom
Ob2018s078,Oberbeckmann2018,54.18308,12.0954,aquatic,water,field,collection,water,rinse_pe,water,planktonic,0,collection,collection,_17.00,13.45,ambient,04-Sep-14,autumn,515F_806R,phenol_chlorofom
Ob2018s079,Oberbeckmann2018,54.18308,12.0954,aquatic,water,field,collection,water,rinse_pe,water,planktonic,0,collection,collection,_17.00,13.45,ambient,04-Sep-14,autumn,515F_806R,phenol_chlorofom
Ob2018s080,Oberbeckmann2018,54.18053,12.08722,aquatic,water,field,collection,water,rinse_pe,water,planktonic,0,collection,collection,_18.30,13.45,ambient,04-Sep-14,autumn,515F_806R,phenol_chlorofom
Ob2018s081,Oberbeckmann2018,54.18053,12.08722,aquatic,water,field,collection,water,rinse_pe,water,planktonic,0,collection,collection,_18.30,13.45,ambient,04-Sep-14,autumn,515F_806R,phenol_chlorofom
Ob2018s082,Oberbeckmann2018,54.18053,12.08722,aquatic,water,field,collection,water,rinse_pe,water,planktonic,0,collection,collection,_18.30,13.45,ambient,04-Sep-14,autumn,515F_806R,phenol_chlorofom
Ob2018s083,Oberbeckmann2018,54.146199,11.843429,aquatic,water,field,collection,water,rinse_ps,water,planktonic,0,collection,collection,_17.40,14.7,ambient,03-Sep-14,autumn,515F_806R,phenol_chlorofom
Ob2018s084,Oberbeckmann2018,54.146199,11.843429,aquatic,water,field,collection,water,rinse_ps,water,planktonic,0,collection,collection,_17.40,14.7,ambient,03-Sep-14,autumn,515F_806R,phenol_chlorofom
Ob2018s085,Oberbeckmann2018,54.146199,11.843429,aquatic,water,field,collection,water,particleassociated,water,biofilm,0,collection,collection,_17.40,14.7,ambient,03-Sep-14,autumn,515F_806R,phenol_chlorofom
Ob2018s086,Oberbeckmann2018,54.09725,12.1513,aquatic,water,field,collection,water,rinse_ps,water,planktonic,0,collection,collection,_17.60,6.55,ambient,03-Sep-14,autumn,515F_806R,phenol_chlorofom
Ob2018s087,Oberbeckmann2018,54.09725,12.1513,aquatic,water,field,collection,water,rinse_ps,water,planktonic,0,collection,collection,_17.60,6.55,ambient,03-Sep-14,autumn,515F_806R,phenol_chlorofom
Ob2018s088,Oberbeckmann2018,54.18308,12.0954,aquatic,water,field,collection,water,rinse_ps,water,planktonic,0,collection,collection,_17.00,13.45,ambient,04-Sep-14,autumn,515F_806R,phenol_chlorofom
Ob2018s089,Oberbeckmann2018,54.18308,12.0954,aquatic,water,field,collection,water,rinse_ps,water,planktonic,0,collection,collection,_17.00,13.45,ambient,04-Sep-14,autumn,515F_806R,phenol_chlorofom
Ob2018s090,Oberbeckmann2018,54.18308,12.0954,aquatic,water,field,collection,water,rinse_ps,water,planktonic,0,collection,collection,_17.00,13.45,ambient,04-Sep-14,autumn,515F_806R,phenol_chlorofom
Ob2018s091,Oberbeckmann2018,54.18053,12.08722,aquatic,water,field,collection,water,rinse_ps,water,planktonic,0,collection,collection,_18.30,13.45,ambient,04-Sep-14,autumn,515F_806R,phenol_chlorofom
Ob2018s092,Oberbeckmann2018,54.18053,12.08722,aquatic,water,field,collection,water,rinse_ps,water,planktonic,0,collection,collection,_18.30,13.45,ambient,04-Sep-14,autumn,515F_806R,phenol_chlorofom
Ob2018s093,Oberbeckmann2018,54.18053,12.08722,aquatic,water,field,collection,water,rinse_ps,water,planktonic,0,collection,collection,_18.30,13.45,ambient,04-Sep-14,autumn,515F_806R,phenol_chlorofom
Ob2018s094,Oberbeckmann2018,54.146199,11.843429,aquatic,water,field,collection,water,rinse_wood,water,planktonic,0,collection,collection,_17.40,14.7,ambient,03-Sep-14,autumn,515F_806R,phenol_chlorofom
Ob2018s095,Oberbeckmann2018,54.146199,11.843429,aquatic,water,field,collection,water,rinse_wood,water,planktonic,0,collection,collection,_17.40,14.7,ambient,03-Sep-14,autumn,515F_806R,phenol_chlorofom
Ob2018s096,Oberbeckmann2018,54.146199,11.843429,aquatic,water,field,collection,water,particleassociated,water,biofilm,0,collection,collection,_17.40,14.7,ambient,03-Sep-14,autumn,515F_806R,phenol_chlorofom
Ob2018s097,Oberbeckmann2018,54.146199,11.843429,aquatic,water,field,collection,water,rinse_wood,water,planktonic,0,collection,collection,_17.40,14.7,ambient,03-Sep-14,autumn,515F_806R,phenol_chlorofom
Ob2018s098,Oberbeckmann2018,54.09725,12.1513,aquatic,water,field,collection,water,rinse_wood,water,planktonic,0,collection,collection,_17.60,6.55,ambient,03-Sep-14,autumn,515F_806R,phenol_chlorofom
Ob2018s099,Oberbeckmann2018,54.18308,12.0954,aquatic,water,field,collection,water,rinse_wood,water,planktonic,0,collection,collection,_17.00,13.45,ambient,04-Sep-14,autumn,515F_806R,phenol_chlorofom
Ob2018s100,Oberbeckmann2018,54.18308,12.0954,aquatic,water,field,collection,water,rinse_wood,water,planktonic,0,collection,collection,_17.00,13.45,ambient,04-Sep-14,autumn,515F_806R,phenol_chlorofom
Ob2018s101,Oberbeckmann2018,54.18308,12.0954,aquatic,water,field,collection,water,rinse_wood,water,planktonic,0,collection,collection,_17.00,13.45,ambient,04-Sep-14,autumn,515F_806R,phenol_chlorofom
Ob2018s102,Oberbeckmann2018,54.18053,12.08722,aquatic,water,field,collection,water,rinse_wood,water,planktonic,0,collection,collection,_18.30,13.45,ambient,04-Sep-14,autumn,515F_806R,phenol_chlorofom
Ob2018s103,Oberbeckmann2018,54.18053,12.08722,aquatic,water,field,collection,water,rinse_wood,water,planktonic,0,collection,collection,_18.30,13.45,ambient,04-Sep-14,autumn,515F_806R,phenol_chlorofom
Ob2018s104,Oberbeckmann2018,54.18053,12.08722,aquatic,water,field,collection,water,rinse_wood,water,planktonic,0,collection,collection,_18.30,13.45,ambient,04-Sep-14,autumn,515F_806R,phenol_chlorofom
Ob2018s105,Oberbeckmann2018,54.146199,11.843429,aquatic,water,field,incubation,plastic,pe,pe,aliphatic,0,14,late,_17.40,14.7,ambient,03-Sep-14,autumn,515F_806R,phenol_chlorofom
Ob2018s106,Oberbeckmann2018,54.146199,11.843429,aquatic,water,field,incubation,plastic,pe,pe,aliphatic,0,14,late,_17.40,14.7,ambient,03-Sep-14,autumn,515F_806R,phenol_chlorofom
Ob2018s107,Oberbeckmann2018,54.106033,12.096183,aquatic,water,field,collection,water,freeliving,water,planktonic,0,collection,collection,_17.95,10.05,ambient,03-Sep-14,autumn,515F_806R,phenol_chlorofom
Ob2018s108,Oberbeckmann2018,54.146199,11.843429,aquatic,water,field,incubation,plastic,pe,pe,aliphatic,0,14,late,_17.40,14.7,ambient,03-Sep-14,autumn,515F_806R,phenol_chlorofom
Ob2018s109,Oberbeckmann2018,54.106033,12.096183,aquatic,water,field,incubation,plastic,pe,pe,aliphatic,0,14,late,_17.95,10.05,ambient,03-Sep-14,autumn,515F_806R,phenol_chlorofom
Ob2018s110,Oberbeckmann2018,54.106033,12.096183,aquatic,water,field,incubation,plastic,pe,pe,aliphatic,0,14,late,_17.95,10.05,ambient,03-Sep-14,autumn,515F_806R,phenol_chlorofom
Ob2018s111,Oberbeckmann2018,54.106033,12.096183,aquatic,water,field,incubation,plastic,pe,pe,aliphatic,0,14,late,_17.95,10.05,ambient,03-Sep-14,autumn,515F_806R,phenol_chlorofom
Ob2018s112,Oberbeckmann2018,54.09725,12.1513,aquatic,water,field,incubation,plastic,pe,pe,aliphatic,0,14,late,_17.60,6.55,ambient,03-Sep-14,autumn,515F_806R,phenol_chlorofom
Ob2018s113,Oberbeckmann2018,54.09725,12.1513,aquatic,water,field,incubation,plastic,pe,pe,aliphatic,0,14,late,_17.60,6.55,ambient,03-Sep-14,autumn,515F_806R,phenol_chlorofom
Ob2018s114,Oberbeckmann2018,54.09725,12.1513,aquatic,water,field,incubation,plastic,pe,pe,aliphatic,0,14,late,_17.60,6.55,ambient,03-Sep-14,autumn,515F_806R,phenol_chlorofom
Ob2018s115,Oberbeckmann2018,54.18308,12.0954,aquatic,water,field,incubation,plastic,pe,pe,aliphatic,0,14,late,_17.00,13.45,ambient,04-Sep-14,autumn,515F_806R,phenol_chlorofom
Ob2018s116,Oberbeckmann2018,54.18308,12.0954,aquatic,water,field,incubation,plastic,pe,pe,aliphatic,0,14,late,_17.00,13.45,ambient,04-Sep-14,autumn,515F_806R,phenol_chlorofom
Ob2018s117,Oberbeckmann2018,54.18308,12.0954,aquatic,water,field,incubation,plastic,pe,pe,aliphatic,0,14,late,_17.00,13.45,ambient,04-Sep-14,autumn,515F_806R,phenol_chlorofom
Ob2018s118,Oberbeckmann2018,54.106033,12.096183,aquatic,water,field,collection,water,freeliving,water,planktonic,0,collection,collection,_17.95,10.05,ambient,03-Sep-14,autumn,515F_806R,phenol_chlorofom
Ob2018s119,Oberbeckmann2018,54.18053,12.08722,aquatic,water,field,incubation,plastic,pe,pe,aliphatic,0,14,late,_18.30,13.45,ambient,04-Sep-14,autumn,515F_806R,phenol_chlorofom
Ob2018s120,Oberbeckmann2018,54.18053,12.08722,aquatic,water,field,incubation,plastic,pe,pe,aliphatic,0,14,late,_18.30,13.45,ambient,04-Sep-14,autumn,515F_806R,phenol_chlorofom
Ob2018s121,Oberbeckmann2018,54.18053,12.08722,aquatic,water,field,incubation,plastic,pe,pe,aliphatic,0,14,late,_18.30,13.45,ambient,04-Sep-14,autumn,515F_806R,phenol_chlorofom
Ob2018s122,Oberbeckmann2018,54.146199,11.843429,aquatic,water,field,incubation,plastic,pe,pe,aliphatic,0,14,late,_17.40,14.7,ambient,03-Sep-14,autumn,515F_806R,phenol_chlorofom
Ob2018s123,Oberbeckmann2018,54.146199,11.843429,aquatic,water,field,incubation,plastic,pe,pe,aliphatic,0,14,late,_17.40,14.7,ambient,03-Sep-14,autumn,515F_806R,phenol_chlorofom
Ob2018s124,Oberbeckmann2018,54.146199,11.843429,aquatic,water,field,incubation,plastic,pe,pe,aliphatic,0,14,late,_17.40,14.7,ambient,03-Sep-14,autumn,515F_806R,phenol_chlorofom
Ob2018s125,Oberbeckmann2018,54.106033,12.096183,aquatic,water,field,incubation,plastic,pe,pe,aliphatic,0,14,late,_17.95,10.05,ambient,03-Sep-14,autumn,515F_806R,phenol_chlorofom
Ob2018s126,Oberbeckmann2018,54.106033,12.096183,aquatic,water,field,incubation,plastic,pe,pe,aliphatic,0,14,late,_17.95,10.05,ambient,03-Sep-14,autumn,515F_806R,phenol_chlorofom
Ob2018s127,Oberbeckmann2018,54.106033,12.096183,aquatic,water,field,incubation,plastic,pe,pe,aliphatic,0,14,late,_17.95,10.05,ambient,03-Sep-14,autumn,515F_806R,phenol_chlorofom
Ob2018s128,Oberbeckmann2018,54.09725,12.1513,aquatic,water,field,incubation,plastic,pe,pe,aliphatic,0,14,late,_17.60,6.55,ambient,03-Sep-14,autumn,515F_806R,phenol_chlorofom
Ob2018s129,Oberbeckmann2018,54.106033,12.096183,aquatic,water,field,collection,water,freeliving,water,planktonic,0,collection,collection,_17.95,10.05,ambient,03-Sep-14,autumn,515F_806R,phenol_chlorofom
Ob2018s130,Oberbeckmann2018,54.09725,12.1513,aquatic,water,field,incubation,plastic,ps,ps,other plastic,0,14,late,_17.60,6.55,ambient,03-Sep-14,autumn,515F_806R,phenol_chlorofom
Ob2018s131,Oberbeckmann2018,54.09725,12.1513,aquatic,water,field,incubation,plastic,ps,ps,other plastic,0,14,late,_17.60,6.55,ambient,03-Sep-14,autumn,515F_806R,phenol_chlorofom
Ob2018s132,Oberbeckmann2018,54.18308,12.0954,aquatic,water,field,incubation,plastic,ps,ps,other plastic,0,14,late,_17.00,13.45,ambient,04-Sep-14,autumn,515F_806R,phenol_chlorofom
Ob2018s133,Oberbeckmann2018,54.18308,12.0954,aquatic,water,field,incubation,plastic,ps,ps,other plastic,0,14,late,_17.00,13.45,ambient,04-Sep-14,autumn,515F_806R,phenol_chlorofom
Ob2018s134,Oberbeckmann2018,54.18308,12.0954,aquatic,water,field,incubation,plastic,ps,ps,other plastic,0,14,late,_17.00,13.45,ambient,04-Sep-14,autumn,515F_806R,phenol_chlorofom
Ob2018s135,Oberbeckmann2018,54.18053,12.08722,aquatic,water,field,incubation,plastic,ps,ps,other plastic,0,14,late,_18.30,13.45,ambient,04-Sep-14,autumn,515F_806R,phenol_chlorofom
Ob2018s136,Oberbeckmann2018,54.18053,12.08722,aquatic,water,field,incubation,plastic,ps,ps,other plastic,0,14,late,_18.30,13.45,ambient,04-Sep-14,autumn,515F_806R,phenol_chlorofom
Ob2018s137,Oberbeckmann2018,54.18053,12.08722,aquatic,water,field,incubation,plastic,ps,ps,other plastic,0,14,late,_18.30,13.45,ambient,04-Sep-14,autumn,515F_806R,phenol_chlorofom
Ob2018s138,Oberbeckmann2018,54.146199,11.843429,aquatic,water,field,incubation,organic,wood,organic,planktonic,0,14,late,_17.40,14.7,ambient,03-Sep-14,autumn,515F_806R,phenol_chlorofom
Ob2018s139,Oberbeckmann2018,54.146199,11.843429,aquatic,water,field,incubation,organic,wood,organic,planktonic,0,14,late,_17.40,14.7,ambient,03-Sep-14,autumn,515F_806R,phenol_chlorofom
Ob2018s140,Oberbeckmann2018,54.106033,12.096183,aquatic,water,field,collection,water,particleassociated,water,biofilm,0,collection,collection,_17.95,10.05,ambient,03-Sep-14,autumn,515F_806R,phenol_chlorofom
Ob2018s141,Oberbeckmann2018,54.146199,11.843429,aquatic,water,field,incubation,organic,wood,organic,planktonic,0,14,late,_17.40,14.7,ambient,03-Sep-14,autumn,515F_806R,phenol_chlorofom
Ob2018s142,Oberbeckmann2018,54.106033,12.096183,aquatic,water,field,incubation,organic,wood,organic,planktonic,0,14,late,_17.95,10.05,ambient,03-Sep-14,autumn,515F_806R,phenol_chlorofom
Ob2018s143,Oberbeckmann2018,54.106033,12.096183,aquatic,water,field,incubation,organic,wood,organic,planktonic,0,14,late,_17.95,10.05,ambient,03-Sep-14,autumn,515F_806R,phenol_chlorofom
Ob2018s144,Oberbeckmann2018,54.106033,12.096183,aquatic,water,field,incubation,organic,wood,organic,planktonic,0,14,late,_17.95,10.05,ambient,03-Sep-14,autumn,515F_806R,phenol_chlorofom
Ob2018s145,Oberbeckmann2018,54.09725,12.1513,aquatic,water,field,incubation,organic,wood,organic,planktonic,0,14,late,_17.60,6.55,ambient,03-Sep-14,autumn,515F_806R,phenol_chlorofom
Ob2018s146,Oberbeckmann2018,54.09725,12.1513,aquatic,water,field,incubation,organic,wood,organic,planktonic,0,14,late,_17.60,6.55,ambient,03-Sep-14,autumn,515F_806R,phenol_chlorofom
Ob2018s147,Oberbeckmann2018,54.09725,12.1513,aquatic,water,field,incubation,organic,wood,organic,planktonic,0,14,late,_17.60,6.55,ambient,03-Sep-14,autumn,515F_806R,phenol_chlorofom
Ob2018s148,Oberbeckmann2018,54.18308,12.0954,aquatic,water,field,incubation,organic,wood,organic,planktonic,0,14,late,_17.00,13.45,ambient,04-Sep-14,autumn,515F_806R,phenol_chlorofom
Ob2018s149,Oberbeckmann2018,54.18308,12.0954,aquatic,water,field,incubation,organic,wood,organic,planktonic,0,14,late,_17.00,13.45,ambient,04-Sep-14,autumn,515F_806R,phenol_chlorofom
Ob2018s150,Oberbeckmann2018,54.18308,12.0954,aquatic,water,field,incubation,organic,wood,organic,planktonic,0,14,late,_17.00,13.45,ambient,04-Sep-14,autumn,515F_806R,phenol_chlorofom
Ob2018s151,Oberbeckmann2018,na,na,aquatic,water,field,control,positive,control,positive,blank,0,na,collection,na,na,ambient,na,na,515F_806R,phenol_chlorofom
Ob2018s152,Oberbeckmann2018,na,na,aquatic,water,field,control,positive,control,positive,blank,0,na,collection,na,na,ambient,na,na,515F_806R,phenol_chlorofom
Ob2018s153,Oberbeckmann2018,na,na,aquatic,water,field,control,blank,control,blank,blank,0,na,collection,na,na,ambient,na,na,515F_806R,phenol_chlorofom
Ob2018s154,Oberbeckmann2018,na,na,aquatic,water,field,control,blank,control,blank,blank,0,na,collection,na,na,ambient,na,na,515F_806R,phenol_chlorofom
Og2018s001,Ogonowski2018,59.383928,18.180603,marine,water,lab,incubation,water,water,water,planktonic,0,14,late,22,35,16:08,Aug-14,summer,534F_783R,chelex
Og2018s002,Ogonowski2018,59.383928,18.180603,marine,water,lab,incubation,plastic,ps,ps,other plastic,0,14,late,22,35,16:08,Aug-14,summer,534F_783R,chelex
Og2018s003,Ogonowski2018,59.383928,18.180603,marine,water,lab,incubation,plastic,ps,ps,other plastic,0,14,late,22,35,16:08,Aug-14,summer,534F_783R,chelex
Og2018s004,Ogonowski2018,59.383928,18.180603,marine,water,lab,incubation,plastic,ps,ps,other plastic,0,14,late,22,35,16:08,Aug-14,summer,534F_783R,chelex
Og2018s005,Ogonowski2018,59.383928,18.180603,marine,water,lab,incubation,plastic,ps,ps,other plastic,0,14,late,22,35,16:08,Aug-14,summer,534F_783R,chelex
Og2018s006,Ogonowski2018,59.383928,18.180603,marine,water,lab,incubation,plastic,ps,ps,other plastic,0,14,late,22,35,16:08,Aug-14,summer,534F_783R,chelex
Og2018s007,Ogonowski2018,59.383928,18.180603,marine,water,lab,incubation,plastic,pp,pp,aliphatic,0,14,late,22,35,16:08,Aug-14,summer,534F_783R,chelex
Og2018s008,Ogonowski2018,59.383928,18.180603,marine,water,lab,incubation,plastic,pp,pp,aliphatic,0,14,late,22,35,16:08,Aug-14,summer,534F_783R,chelex
Og2018s009,Ogonowski2018,59.383928,18.180603,marine,water,lab,incubation,plastic,pp,pp,aliphatic,0,14,late,22,35,16:08,Aug-14,summer,534F_783R,chelex
Og2018s010,Ogonowski2018,59.383928,18.180603,marine,water,lab,incubation,plastic,pe,pe,aliphatic,0,14,late,22,35,16:08,Aug-14,summer,534F_783R,chelex
Og2018s011,Ogonowski2018,59.383928,18.180603,marine,water,lab,incubation,plastic,pe,pe,aliphatic,0,14,late,22,35,16:08,Aug-14,summer,534F_783R,chelex
Og2018s012,Ogonowski2018,59.383928,18.180603,marine,water,lab,incubation,plastic,pe,pe,aliphatic,0,14,late,22,35,16:08,Aug-14,summer,534F_783R,chelex
