#SampleID	Study	Latitude	Longitude	Environment	WaterOrSediment	LabOrField	IncubationOrCollection	Source	MaterialType	PlasticTypeSpecific	PlasticTypeGeneral	DEPTH	IncubationTime	IncubationGeneral	Temperature	Salinity	Light	Season	PrimerPair	DNAExtraction
AZ2015s268	AmaralZettler	35.70013	-65.91222	marine	water	field	incubation	not_plastic	glass	not_plastic	biofilm	0	unknown	collection	23.5	36.3	ambient	summer	967F_1064R	gentra_puregene
AZ2015s302	AmaralZettler	41.525	-70.67333	marine	water	field	incubation	not_plastic	glass	not_plastic	biofilm	0.5	0	early	23.8	30	ambient	summer	967F_1064R	gentra_puregene
AZ2015s303	AmaralZettler	41.525	-70.67333	marine	water	field	incubation	not_plastic	glass	not_plastic	biofilm	0.5	0	early	23.8	30	ambient	summer	967F_1064R	gentra_puregene
AZ2015s311	AmaralZettler	41.525	-70.67333	marine	water	field	incubation	not_plastic	glass	not_plastic	biofilm	0.5	0	early	24	30	ambient	summer	967F_1064R	gentra_puregene
AZ2015s312	AmaralZettler	41.525	-70.67333	marine	water	field	incubation	not_plastic	glass	not_plastic	biofilm	0.5	0	early	24	30	ambient	summer	967F_1064R	gentra_puregene
AZ2015s321	AmaralZettler	41.525	-70.67333	marine	water	field	incubation	not_plastic	glass	not_plastic	biofilm	0.5	0	early	23.5	30.4	ambient	summer	967F_1064R	gentra_puregene
AZ2015s322	AmaralZettler	41.525	-70.67333	marine	water	field	incubation	not_plastic	glass	not_plastic	biofilm	0.5	0	early	23.5	30.4	ambient	summer	967F_1064R	gentra_puregene
AZ2015s329	AmaralZettler	41.525	-70.67333	marine	water	field	incubation	not_plastic	glass	not_plastic	biofilm	0.5	0	early	22.9	29.3	ambient	summer	967F_1064R	gentra_puregene
AZ2015s336	AmaralZettler	41.525	-70.67333	marine	water	field	incubation	not_plastic	glass	not_plastic	biofilm	0.5	0	early	21.5	29.6	ambient	autumn	967F_1064R	gentra_puregene
AZ2015s337	AmaralZettler	41.525	-70.67333	marine	water	field	incubation	not_plastic	glass	not_plastic	biofilm	0.5	0	early	21.5	29.6	ambient	autumn	967F_1064R	gentra_puregene
AZ2015s338	AmaralZettler	41.525	-70.67333	marine	water	field	incubation	not_plastic	glass	not_plastic	biofilm	0.5	0	early	21.5	29.6	ambient	autumn	967F_1064R	gentra_puregene
AZ2015s343	AmaralZettler	41.525	-70.67333	marine	water	field	incubation	not_plastic	glass	not_plastic	biofilm	0.5	0	early	18.7	29	ambient	autumn	967F_1064R	gentra_puregene
AZ2015s100	AmaralZettler	42.72833	-70.22	marine	water	field	collection	organic	cellulose	organic	biofilm	0	unknown	collection	15.3	29.48	ambient	summer	967F_1064R	gentra_puregene
AZ2015s039	AmaralZettler	11.99833	-61.77167	marine	water	field	incubation	plastic	pe	pe	aliphatic	0.5	0	early	28.2	36	ambient	summer	967F_1064R	gentra_puregene
AZ2015s047	AmaralZettler	21.52167	-64.89167	marine	water	field	collection	plastic	pe	pe	aliphatic	0	unknown	collection	25.8	36.4	ambient	spring	967F_1064R	gentra_puregene
AZ2015s048	AmaralZettler	22.30333	-65.18	marine	water	field	collection	plastic	pe	pe	aliphatic	0	unknown	collection	25.9	36	ambient	spring	967F_1064R	gentra_puregene
AZ2015s049	AmaralZettler	22.30333	-65.18	marine	water	field	collection	plastic	pe	pe	aliphatic	0	unknown	collection	25.9	36	ambient	spring	967F_1064R	gentra_puregene
AZ2015s053	AmaralZettler	23.29167	-65.08333	marine	water	field	collection	plastic	pe	pe	aliphatic	0	unknown	collection	26	36.01	ambient	spring	967F_1064R	gentra_puregene
AZ2015s056	AmaralZettler	24.82833	-64.58167	marine	water	field	collection	plastic	pe	pe	aliphatic	0	unknown	collection	26.2	36.07	ambient	spring	967F_1064R	gentra_puregene
AZ2015s064	AmaralZettler	27.32333	-63.565	marine	water	field	collection	plastic	pe	pe	aliphatic	0	unknown	collection	24.5	36.5	ambient	spring	967F_1064R	gentra_puregene
AZ2015s065	AmaralZettler	27.32333	-63.565	marine	water	field	collection	plastic	pe	pe	aliphatic	0	unknown	collection	24.5	36.5	ambient	spring	967F_1064R	gentra_puregene
AZ2015s072	AmaralZettler	31.65	-64.26167	marine	water	field	collection	plastic	pe	pe	aliphatic	0	unknown	collection	22.7	36.4	ambient	spring	967F_1064R	gentra_puregene
AZ2015s073	AmaralZettler	31.65	-64.26167	marine	water	field	collection	plastic	pe	pe	aliphatic	0	unknown	collection	22.7	36.4	ambient	spring	967F_1064R	gentra_puregene
AZ2015s081	AmaralZettler	35.55167	-65.65833	marine	water	field	collection	plastic	pe	pe	aliphatic	0	unknown	collection	22.4	36.52	ambient	summer	967F_1064R	gentra_puregene
AZ2015s082	AmaralZettler	35.55167	-65.65833	marine	water	field	collection	plastic	pe	pe	aliphatic	0	unknown	collection	22.4	36.52	ambient	summer	967F_1064R	gentra_puregene
AZ2015s084	AmaralZettler	36.34333	-66.89667	marine	water	field	collection	plastic	pe	pe	aliphatic	0	unknown	collection	22.7	36.46	ambient	summer	967F_1064R	gentra_puregene
AZ2015s087	AmaralZettler	37.435	-68.005	marine	water	field	collection	plastic	pe	pe	aliphatic	0	unknown	collection	23.2	36.34	ambient	summer	967F_1064R	gentra_puregene
AZ2015s090	AmaralZettler	39.14333	-67.825	marine	water	field	collection	plastic	pe	pe	aliphatic	0	unknown	collection	18.9	34.18	ambient	summer	967F_1064R	gentra_puregene
AZ2015s091	AmaralZettler	39.14333	-67.825	marine	water	field	collection	plastic	pe	pe	aliphatic	0	unknown	collection	18.9	34.18	ambient	summer	967F_1064R	gentra_puregene
AZ2015s092	AmaralZettler	39.978	-68.882	marine	water	field	collection	plastic	pe	pe	aliphatic	0	unknown	collection	16.6	33.76	ambient	summer	967F_1064R	gentra_puregene
AZ2015s108	AmaralZettler	31.81	-121.572	marine	water	field	collection	plastic	pe	pe	aliphatic	0	unknown	collection	18.3	33.19	ambient	autumn	967F_1064R	gentra_puregene
AZ2015s111	AmaralZettler	33.02333	-125.58167	marine	water	field	collection	plastic	pe	pe	aliphatic	0	unknown	collection	18.9	33.17	ambient	autumn	967F_1064R	gentra_puregene
AZ2015s125	AmaralZettler	33.48	-132.45	marine	water	field	collection	plastic	pe	pe	aliphatic	0	unknown	collection	21.2	33.5	ambient	autumn	967F_1064R	gentra_puregene
AZ2015s126	AmaralZettler	33.48	-132.45	marine	water	field	collection	plastic	pe	pe	aliphatic	0	unknown	collection	21.2	33.5	ambient	autumn	967F_1064R	gentra_puregene
AZ2015s135	AmaralZettler	33.695	-133.45833	marine	water	field	collection	plastic	pe	pe	aliphatic	0	unknown	collection	20.9	33.32	ambient	autumn	967F_1064R	gentra_puregene
AZ2015s145	AmaralZettler	33.565	-135.435	marine	water	field	collection	plastic	pe	pe	aliphatic	0	unknown	collection	21.7	33.7	ambient	autumn	967F_1064R	gentra_puregene
AZ2015s146	AmaralZettler	33.25833	-136.21333	marine	water	field	collection	plastic	pe	pe	aliphatic	0	unknown	collection	22.1	34.39	ambient	autumn	967F_1064R	gentra_puregene
AZ2015s150	AmaralZettler	32.90333	-137.23167	marine	water	field	collection	plastic	pe	pe	aliphatic	0	unknown	collection	22.2	34.67	ambient	autumn	967F_1064R	gentra_puregene
AZ2015s151	AmaralZettler	32.90333	-137.23167	marine	water	field	collection	plastic	pe	pe	aliphatic	0	unknown	collection	22.2	34.67	ambient	autumn	967F_1064R	gentra_puregene
AZ2015s154	AmaralZettler	32.26167	-138.57333	marine	water	field	collection	plastic	pe	pe	aliphatic	0	unknown	collection	23	34.9	ambient	autumn	967F_1064R	gentra_puregene
AZ2015s157	AmaralZettler	32.05333	-139.095	marine	water	field	collection	plastic	pe	pe	aliphatic	0	unknown	collection	23.2	34.87	ambient	autumn	967F_1064R	gentra_puregene
AZ2015s158	AmaralZettler	32.05333	-139.095	marine	water	field	collection	plastic	pe	pe	aliphatic	0	unknown	collection	23.2	34.87	ambient	autumn	967F_1064R	gentra_puregene
AZ2015s169	AmaralZettler	31.90667	-139.58333	marine	water	field	collection	plastic	pe	pe	aliphatic	0	unknown	collection	23.1	34.8	ambient	autumn	967F_1064R	gentra_puregene
AZ2015s170	AmaralZettler	30.26	-140.68167	marine	water	field	collection	plastic	pe	pe	aliphatic	0	unknown	collection	23.2	35.04	ambient	autumn	967F_1064R	gentra_puregene
AZ2015s182	AmaralZettler	30.01667	-142.31167	marine	water	field	collection	plastic	pe	pe	aliphatic	0	unknown	collection	23.3	35	ambient	autumn	967F_1064R	gentra_puregene
AZ2015s183	AmaralZettler	30.01667	-142.31167	marine	water	field	collection	plastic	pe	pe	aliphatic	0	unknown	collection	23.3	35	ambient	autumn	967F_1064R	gentra_puregene
AZ2015s185	AmaralZettler	30.03	-143.96833	marine	water	field	collection	plastic	pe	pe	aliphatic	0	unknown	collection	23.7	35.4	ambient	autumn	967F_1064R	gentra_puregene
AZ2015s186	AmaralZettler	30.03	-143.96833	marine	water	field	collection	plastic	pe	pe	aliphatic	0	unknown	collection	23.7	35.4	ambient	autumn	967F_1064R	gentra_puregene
AZ2015s189	AmaralZettler	30.06667	-145.06	marine	water	field	collection	plastic	pe	pe	aliphatic	0	unknown	collection	24.1	35.41	ambient	autumn	967F_1064R	gentra_puregene
AZ2015s191	AmaralZettler	30.42	-145.74667	marine	water	field	collection	plastic	pe	pe	aliphatic	0	unknown	collection	24.2	35.4	ambient	autumn	967F_1064R	gentra_puregene
AZ2015s192	AmaralZettler	30.42	-145.74667	marine	water	field	collection	plastic	pe	pe	aliphatic	0	unknown	collection	24.2	35.4	ambient	autumn	967F_1064R	gentra_puregene
AZ2015s197	AmaralZettler	29.88667	-145.78667	marine	water	field	collection	plastic	pe	pe	aliphatic	0	unknown	collection	24.2	35.4	ambient	autumn	967F_1064R	gentra_puregene
AZ2015s206	AmaralZettler	25.30167	-147.61667	marine	water	field	collection	plastic	pe	pe	aliphatic	0	unknown	collection	25	35.57	ambient	autumn	967F_1064R	gentra_puregene
AZ2015s209	AmaralZettler	23.90833	-149.10667	marine	water	field	collection	plastic	pe	pe	aliphatic	0	unknown	collection	25.6	35.32	ambient	autumn	967F_1064R	gentra_puregene
AZ2015s211	AmaralZettler	22.52	-150.78167	marine	water	field	collection	plastic	pe	pe	aliphatic	0	unknown	collection	25.2	35.34	ambient	autumn	967F_1064R	gentra_puregene
AZ2015s212	AmaralZettler	21.39	-152.01667	marine	water	field	collection	plastic	pe	pe	aliphatic	0	unknown	collection	25.7	35.09	ambient	autumn	967F_1064R	gentra_puregene
AZ2015s217	AmaralZettler	17.74722	-64.69917	marine	water	field	collection	plastic	pe	pe	aliphatic	0	unknown	collection	29.6	36.2	ambient	spring	967F_1064R	gentra_puregene
AZ2015s222	AmaralZettler	17.98167	-64.57333	marine	water	field	collection	plastic	pe	pe	aliphatic	0	unknown	collection	27.8	36.43	ambient	spring	967F_1064R	gentra_puregene
AZ2015s229	AmaralZettler	21.31833	-64.65833	marine	water	field	collection	plastic	pe	pe	aliphatic	0	unknown	collection	26.8	36.25	ambient	spring	967F_1064R	gentra_puregene
AZ2015s248	AmaralZettler	32.105	-64.36167	marine	water	field	collection	plastic	pe	pe	aliphatic	0	unknown	collection	22.6	36.73	ambient	spring	967F_1064R	gentra_puregene
AZ2015s249	AmaralZettler	32.09128	-64.4598	marine	water	field	collection	plastic	pe	pe	aliphatic	0	unknown	collection	22.8	36.73	ambient	spring	967F_1064R	gentra_puregene
AZ2015s250	AmaralZettler	32.09128	-64.4598	marine	water	field	collection	plastic	pe	pe	aliphatic	0	unknown	collection	22.8	36.73	ambient	spring	967F_1064R	gentra_puregene
AZ2015s251	AmaralZettler	32.37833	-64.68	marine	water	field	collection	plastic	pe	pe	aliphatic	0	unknown	collection	22.8	36.73	ambient	spring	967F_1064R	gentra_puregene
AZ2015s252	AmaralZettler	32.37833	-64.68	marine	water	field	collection	plastic	pe	pe	aliphatic	0	unknown	collection	22.8	36.73	ambient	spring	967F_1064R	gentra_puregene
AZ2015s256	AmaralZettler	33.87333	-65.93667	marine	water	field	collection	plastic	pe	pe	aliphatic	0	unknown	collection	23.3	36.69	ambient	summer	967F_1064R	gentra_puregene
AZ2015s263	AmaralZettler	35.70013	-65.91222	marine	water	field	collection	plastic	pe	pe	aliphatic	0	unknown	collection	23.5	36.3	ambient	summer	967F_1064R	gentra_puregene
AZ2015s264	AmaralZettler	35.70013	-65.91222	marine	water	field	incubation	plastic	pe	pe	aliphatic	0	unknown	collection	23.5	36.3	ambient	summer	967F_1064R	gentra_puregene
AZ2015s269	AmaralZettler	41.3826	-70.87858	marine	water	field	incubation	plastic	pe	pe	aliphatic	0	unknown	collection	16.7	31.86	ambient	summer	967F_1064R	gentra_puregene
AZ2015s270	AmaralZettler	41.3826	-70.87858	marine	water	field	incubation	plastic	pe	pe	aliphatic	0	unknown	collection	16.7	31.86	ambient	summer	967F_1064R	gentra_puregene
AZ2015s281	AmaralZettler	35.57623	-66.12893	marine	water	field	incubation	plastic	pe	pe	aliphatic	0	0	early	22.3	36.5	ambient	summer	967F_1064R	gentra_puregene
AZ2015s282	AmaralZettler	35.57623	-66.12893	marine	water	field	incubation	plastic	pe	pe	aliphatic	0	0	early	22.3	36.5	ambient	summer	967F_1064R	gentra_puregene
AZ2015s283	AmaralZettler	35.57623	-66.12893	marine	water	field	incubation	plastic	pe	pe	aliphatic	0	0	early	22.3	36.5	ambient	summer	967F_1064R	gentra_puregene
AZ2015s288	AmaralZettler	32.0424	-64.48047	marine	water	field	incubation	plastic	pe	pe	aliphatic	0	0	early	22.7	36.3	ambient	spring	967F_1064R	gentra_puregene
AZ2015s289	AmaralZettler	25.26163	-64.46215	marine	water	field	incubation	plastic	pe	pe	aliphatic	0	0	early	25.7	36	ambient	spring	967F_1064R	gentra_puregene
AZ2015s290	AmaralZettler	25.26163	-64.46215	marine	water	field	incubation	plastic	pe	pe	aliphatic	0	0	early	25.7	36	ambient	spring	967F_1064R	gentra_puregene
AZ2015s296	AmaralZettler	41.525	-70.67333	marine	water	field	incubation	plastic	pe	pe	aliphatic	0.5	0	early	23.8	30	ambient	summer	967F_1064R	gentra_puregene
AZ2015s297	AmaralZettler	41.525	-70.67333	marine	water	field	incubation	plastic	pe	pe	aliphatic	0.5	0	early	23.8	30	ambient	summer	967F_1064R	gentra_puregene
AZ2015s298	AmaralZettler	41.525	-70.67333	marine	water	field	incubation	plastic	pe	pe	aliphatic	0.5	0	early	23.8	30	ambient	summer	967F_1064R	gentra_puregene
AZ2015s307	AmaralZettler	41.525	-70.67333	marine	water	field	incubation	plastic	pe	pe	aliphatic	0.5	0	early	24	30	ambient	summer	967F_1064R	gentra_puregene
AZ2015s308	AmaralZettler	41.525	-70.67333	marine	water	field	incubation	plastic	pe	pe	aliphatic	0.5	0	early	24	30	ambient	summer	967F_1064R	gentra_puregene
AZ2015s316	AmaralZettler	41.525	-70.67333	marine	water	field	incubation	plastic	pe	pe	aliphatic	0.5	0	early	23.5	30.4	ambient	summer	967F_1064R	gentra_puregene
AZ2015s317	AmaralZettler	41.525	-70.67333	marine	water	field	incubation	plastic	pe	pe	aliphatic	0.5	0	early	23.5	30.4	ambient	summer	967F_1064R	gentra_puregene
AZ2015s325	AmaralZettler	41.525	-70.67333	marine	water	field	incubation	plastic	pe	pe	aliphatic	0.5	0	early	22.9	29.3	ambient	summer	967F_1064R	gentra_puregene
AZ2015s326	AmaralZettler	41.525	-70.67333	marine	water	field	incubation	plastic	pe	pe	aliphatic	0.5	0	early	22.9	29.3	ambient	summer	967F_1064R	gentra_puregene
AZ2015s327	AmaralZettler	41.525	-70.67333	marine	water	field	incubation	plastic	pe	pe	aliphatic	0.5	0	early	22.9	29.3	ambient	summer	967F_1064R	gentra_puregene
AZ2015s332	AmaralZettler	41.525	-70.67333	marine	water	field	incubation	plastic	pe	pe	aliphatic	0.5	0	early	21.5	29.6	ambient	autumn	967F_1064R	gentra_puregene
AZ2015s333	AmaralZettler	41.525	-70.67333	marine	water	field	incubation	plastic	pe	pe	aliphatic	0.5	0	early	21.5	29.6	ambient	autumn	967F_1064R	gentra_puregene
AZ2015s340	AmaralZettler	41.525	-70.67333	marine	water	field	incubation	plastic	pe	pe	aliphatic	0.5	0	early	18.7	29	ambient	autumn	967F_1064R	gentra_puregene
AZ2015s346	AmaralZettler	41.525	-70.67333	marine	water	field	incubation	plastic	pe	pe	aliphatic	0.5	0	early	12.9	29.7	ambient	autumn	967F_1064R	gentra_puregene
AZ2015s141	AmaralZettler	33.56333	-135.43167	marine	water	field	collection	plastic	pet	pet	other plastic	0	unknown	collection	21.6	33.74	ambient	autumn	967F_1064R	gentra_puregene
AZ2015s280	AmaralZettler	35.57623	-66.12893	marine	water	field	incubation	plastic	pet	pet	other plastic	0	0	early	22.3	36.5	ambient	summer	967F_1064R	gentra_puregene
AZ2015s066	AmaralZettler	28.1	-63.44	marine	water	field	collection	plastic	plastic	plastic	unknown plastic	0	unknown	collection	24.7	36.57	ambient	spring	967F_1064R	gentra_puregene
AZ2015s077	AmaralZettler	34.405	-64.73667	marine	water	field	collection	plastic	plastic	plastic	unknown plastic	0	unknown	collection	22.4	36.45	ambient	summer	967F_1064R	gentra_puregene
AZ2015s078	AmaralZettler	34.405	-64.73667	marine	water	field	collection	plastic	plastic	plastic	unknown plastic	0	unknown	collection	22.4	36.45	ambient	summer	967F_1064R	gentra_puregene
AZ2015s112	AmaralZettler	33.46833	-127.76833	marine	water	field	collection	plastic	plastic	plastic	unknown plastic	0	unknown	collection	19.2	33.18	ambient	autumn	967F_1064R	gentra_puregene
AZ2015s113	AmaralZettler	33.49333	-127.715	marine	water	field	collection	plastic	plastic	plastic	unknown plastic	0	unknown	collection	19.2	33.14	ambient	autumn	967F_1064R	gentra_puregene
AZ2015s123	AmaralZettler	33.49833	-132.43333	marine	water	field	collection	plastic	plastic	plastic	unknown plastic	0	unknown	collection	21	33.7	ambient	autumn	967F_1064R	gentra_puregene
AZ2015s127	AmaralZettler	33.655	-133.43667	marine	water	field	collection	plastic	plastic	plastic	unknown plastic	0	unknown	collection	20.9	33.36	ambient	autumn	967F_1064R	gentra_puregene
AZ2015s137	AmaralZettler	33.57167	-135.44333	marine	water	field	collection	plastic	plastic	plastic	unknown plastic	0	unknown	collection	21.2	33.4	ambient	autumn	967F_1064R	gentra_puregene
AZ2015s138	AmaralZettler	33.56333	-135.43167	marine	water	field	collection	plastic	plastic	plastic	unknown plastic	0	unknown	collection	21.6	33.74	ambient	autumn	967F_1064R	gentra_puregene
AZ2015s139	AmaralZettler	33.56333	-135.43167	marine	water	field	collection	plastic	plastic	plastic	unknown plastic	0	unknown	collection	21.6	33.74	ambient	autumn	967F_1064R	gentra_puregene
AZ2015s140	AmaralZettler	33.56333	-135.43167	marine	water	field	collection	plastic	plastic	plastic	unknown plastic	0	unknown	collection	21.6	33.74	ambient	autumn	967F_1064R	gentra_puregene
AZ2015s147	AmaralZettler	33.25833	-136.21333	marine	water	field	collection	plastic	plastic	plastic	unknown plastic	0	unknown	collection	22.1	34.39	ambient	autumn	967F_1064R	gentra_puregene
AZ2015s162	AmaralZettler	31.90667	-139.58333	marine	water	field	collection	plastic	plastic	plastic	unknown plastic	0	unknown	collection	23.2	34.53	ambient	autumn	967F_1064R	gentra_puregene
AZ2015s163	AmaralZettler	31.33	-140.34	marine	water	field	collection	plastic	plastic	plastic	unknown plastic	0	unknown	collection	23.1	34.81	ambient	autumn	967F_1064R	gentra_puregene
AZ2015s164	AmaralZettler	31.33	-140.34	marine	water	field	collection	plastic	plastic	plastic	unknown plastic	0	unknown	collection	23.1	34.81	ambient	autumn	967F_1064R	gentra_puregene
AZ2015s171	AmaralZettler	30.26	-140.68167	marine	water	field	collection	plastic	plastic	plastic	unknown plastic	0	unknown	collection	23.2	35.04	ambient	autumn	967F_1064R	gentra_puregene
AZ2015s172	AmaralZettler	30.11667	-141.18333	marine	water	field	collection	plastic	plastic	plastic	unknown plastic	0	unknown	collection	23.5	35.2	ambient	autumn	967F_1064R	gentra_puregene
AZ2015s173	AmaralZettler	30.11667	-141.18333	marine	water	field	collection	plastic	plastic	plastic	unknown plastic	0	unknown	collection	23.5	35.2	ambient	autumn	967F_1064R	gentra_puregene
AZ2015s174	AmaralZettler	30.11667	-141.18333	marine	water	field	collection	plastic	plastic	plastic	unknown plastic	0	unknown	collection	23.5	35.2	ambient	autumn	967F_1064R	gentra_puregene
